epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1557.35,1.43833,0.88743,1.84523,0.88967,0.85348,0.92883,0.76061,1.30775,0.78195,1.6695,0.000555458,0.000555458,0.000555458
2,3127.9,1.39695,0.85469,1.83382,0.89052,0.85274,0.92868,0.75761,1.31194,0.78365,1.67963,0.000891122,0.000891122,0.000891122
3,4650.98,1.38835,0.85086,1.83434,0.89177,0.85541,0.92889,0.76196,1.28773,0.77583,1.66904,0.00100674,0.00100674,0.00100674
4,6155.53,1.37065,0.83491,1.82247,0.89826,0.85212,0.93267,0.77023,1.26176,0.75013,1.65379,0.000676802,0.000676802,0.000676802
5,7817.95,1.34053,0.81278,1.8187,0.90005,0.85455,0.93263,0.77415,1.24056,0.7344,1.65202,0.000346736,0.000346736,0.000346736
