epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,26000.2,0.7319,0.39321,1.67827,0.97231,0.97639,0.99331,0.877,1.09456,0.43398,1.74372,0.0082378,0.0082378,0.0082378
180,26140.9,0.73089,0.39518,1.67231,0.98599,0.95927,0.99324,0.88207,1.08224,0.42792,1.74488,0.0082279,0.0082279,0.0082279
181,26282.4,0.73612,0.39219,1.67712,0.9917,0.93333,0.99055,0.87993,1.08046,0.44324,1.74582,0.008218,0.008218,0.008218
182,26426.4,0.73524,0.40165,1.68095,0.98884,0.93414,0.99034,0.88176,1.0763,0.45119,1.73982,0.0082081,0.0082081,0.0082081
183,26569.5,0.73145,0.40275,1.67705,0.99171,0.9318,0.99046,0.8812,1.08282,0.43938,1.74611,0.0081982,0.0081982,0.0081982
184,26713.1,0.7331,0.39533,1.67417,0.99369,0.93865,0.99135,0.88235,1.08408,0.43108,1.74752,0.0081883,0.0081883,0.0081883
185,26856.4,0.72967,0.38972,1.67069,0.96654,0.97595,0.99269,0.88426,1.07962,0.425,1.74519,0.0081784,0.0081784,0.0081784
186,26998.9,0.73317,0.39271,1.67502,0.9572,0.975,0.99159,0.88399,1.07195,0.42993,1.74103,0.0081685,0.0081685,0.0081685
187,27142.2,0.7402,0.39625,1.67844,0.96664,0.97019,0.99235,0.88536,1.07593,0.42846,1.73597,0.0081586,0.0081586,0.0081586
188,27285,0.72392,0.38457,1.67565,0.97627,0.96352,0.99249,0.8861,1.07349,0.4295,1.73805,0.0081487,0.0081487,0.0081487
189,27427.2,0.71587,0.38763,1.6769,0.98912,0.94489,0.99217,0.88439,1.07624,0.43085,1.73796,0.0081388,0.0081388,0.0081388
190,27569.8,0.7292,0.39076,1.67753,0.98874,0.96137,0.99351,0.88515,1.07489,0.41829,1.73011,0.0081289,0.0081289,0.0081289
191,27712.9,0.72366,0.38672,1.67067,0.98883,0.96207,0.9934,0.88503,1.07504,0.41165,1.7262,0.008119,0.008119,0.008119
192,27856.2,0.71757,0.38758,1.66769,0.98707,0.97096,0.99367,0.88264,1.07772,0.41034,1.72836,0.0081091,0.0081091,0.0081091
193,27997.8,0.72048,0.38744,1.67638,0.97278,0.98426,0.99382,0.88292,1.07638,0.41116,1.7269,0.0080992,0.0080992,0.0080992
194,28139.7,0.71819,0.38665,1.67155,0.99315,0.96238,0.99387,0.88383,1.07321,0.41228,1.72391,0.0080893,0.0080893,0.0080893
195,28280.1,0.71892,0.38428,1.66515,0.99003,0.96148,0.99374,0.88301,1.07208,0.41503,1.71982,0.0080794,0.0080794,0.0080794
196,28421.6,0.71598,0.38382,1.66662,0.99451,0.95485,0.99307,0.88349,1.06953,0.42272,1.71614,0.0080695,0.0080695,0.0080695
197,28562.3,0.72639,0.39586,1.6685,0.99056,0.95331,0.99288,0.88406,1.06632,0.42296,1.7149,0.0080596,0.0080596,0.0080596
198,28702.8,0.71628,0.38615,1.6703,0.9829,0.95746,0.99278,0.88556,1.0581,0.42074,1.71065,0.0080497,0.0080497,0.0080497
199,28843.2,0.71361,0.38727,1.67071,0.98373,0.95537,0.99194,0.88447,1.05877,0.41899,1.71032,0.0080398,0.0080398,0.0080398
200,28985.1,0.72667,0.39706,1.67778,0.97352,0.96157,0.99243,0.88698,1.05499,0.41658,1.70645,0.0080299,0.0080299,0.0080299
201,29128.3,0.72511,0.38479,1.66951,0.99095,0.94334,0.99233,0.8852,1.05048,0.41062,1.70396,0.00802,0.00802,0.00802
202,29271.4,0.71616,0.38697,1.66952,0.98955,0.94705,0.99323,0.8866,1.04903,0.40989,1.70445,0.0080101,0.0080101,0.0080101
203,29414.8,0.71357,0.37905,1.66557,0.96749,0.9696,0.99335,0.88647,1.0459,0.41031,1.70567,0.0080002,0.0080002,0.0080002
204,29556.7,0.71168,0.38632,1.66349,0.98756,0.95491,0.99328,0.88672,1.04521,0.40464,1.70523,0.0079903,0.0079903,0.0079903
205,29698.2,0.71463,0.38797,1.67033,0.96874,0.96688,0.99311,0.88571,1.0461,0.40216,1.70458,0.0079804,0.0079804,0.0079804
206,29840.1,0.70962,0.38578,1.6691,0.96889,0.96768,0.99242,0.88509,1.04651,0.40179,1.70549,0.0079705,0.0079705,0.0079705
207,29982.8,0.71488,0.3831,1.66583,0.98286,0.9665,0.99304,0.88742,1.04377,0.39766,1.70377,0.0079606,0.0079606,0.0079606
208,30124.9,0.70369,0.37952,1.66962,0.98771,0.95624,0.99305,0.88748,1.04546,0.40224,1.70731,0.0079507,0.0079507,0.0079507
209,30266.6,0.70856,0.37886,1.66525,0.98554,0.95,0.99149,0.88549,1.04251,0.40531,1.70592,0.0079408,0.0079408,0.0079408
210,30408.5,0.7108,0.37835,1.66708,0.97982,0.95843,0.99167,0.88439,1.04763,0.40726,1.70879,0.0079309,0.0079309,0.0079309
211,30549.6,0.70476,0.37938,1.66438,0.97774,0.95576,0.99152,0.88301,1.04882,0.40589,1.71246,0.007921,0.007921,0.007921
212,30691.3,0.70767,0.37897,1.67058,0.97541,0.96256,0.99165,0.88377,1.04751,0.40882,1.71348,0.0079111,0.0079111,0.0079111
213,30832,0.70222,0.3763,1.66893,0.98622,0.94909,0.99117,0.88292,1.04537,0.41284,1.71319,0.0079012,0.0079012,0.0079012
214,30972.2,0.70373,0.37931,1.67064,0.96981,0.9649,0.99193,0.88421,1.04699,0.40906,1.71419,0.0078913,0.0078913,0.0078913
215,31112.3,0.70441,0.37731,1.66162,0.97696,0.95024,0.99169,0.88387,1.05025,0.41168,1.71634,0.0078814,0.0078814,0.0078814
216,31252.6,0.70099,0.3824,1.66299,0.97711,0.95811,0.99172,0.88365,1.05244,0.41301,1.72038,0.0078715,0.0078715,0.0078715
217,31393.3,0.70625,0.38519,1.65965,0.97298,0.95961,0.99158,0.8833,1.05374,0.40991,1.7218,0.0078616,0.0078616,0.0078616
218,31534,0.70508,0.38334,1.66064,0.9703,0.9576,0.99142,0.8842,1.05372,0.41677,1.72095,0.0078517,0.0078517,0.0078517
219,31674.3,0.70137,0.37364,1.66762,0.96703,0.95987,0.99033,0.88559,1.04984,0.41876,1.72011,0.0078418,0.0078418,0.0078418
220,31814,0.70641,0.37917,1.66774,0.98682,0.94146,0.9911,0.886,1.04924,0.41811,1.72028,0.0078319,0.0078319,0.0078319
221,31955.6,0.70192,0.37448,1.66122,0.96906,0.95736,0.99144,0.88591,1.04837,0.41679,1.72093,0.007822,0.007822,0.007822
222,32094.9,0.70549,0.37894,1.66642,0.98484,0.94832,0.99206,0.88575,1.04953,0.41205,1.72037,0.0078121,0.0078121,0.0078121
223,32235.6,0.69677,0.3749,1.66251,0.98798,0.94414,0.99141,0.88516,1.04869,0.41229,1.7193,0.0078022,0.0078022,0.0078022
224,32374.6,0.70071,0.37038,1.66029,0.98647,0.94824,0.9911,0.88451,1.04917,0.4138,1.71749,0.0077923,0.0077923,0.0077923
225,32512.6,0.70485,0.37621,1.66052,0.99007,0.9475,0.99042,0.88326,1.04942,0.41771,1.71716,0.0077824,0.0077824,0.0077824
226,32651.7,0.70682,0.37397,1.66711,0.98741,0.9451,0.98949,0.88276,1.05051,0.41632,1.71532,0.0077725,0.0077725,0.0077725
227,32790.2,0.69698,0.38023,1.66699,0.98808,0.9442,0.98995,0.8847,1.04687,0.42134,1.71116,0.0077626,0.0077626,0.0077626
228,32928.3,0.7083,0.38246,1.66373,0.98723,0.94608,0.98876,0.88369,1.04678,0.42047,1.71089,0.0077527,0.0077527,0.0077527
229,33066.6,0.70155,0.37151,1.66229,0.98662,0.94414,0.98857,0.8827,1.04805,0.41996,1.71338,0.0077428,0.0077428,0.0077428
230,33205.4,0.70221,0.37145,1.65914,0.99289,0.94491,0.98717,0.88373,1.04763,0.41998,1.71466,0.0077329,0.0077329,0.0077329
231,33344.2,0.69542,0.37296,1.65286,0.98669,0.95106,0.98946,0.88648,1.04546,0.41647,1.71387,0.007723,0.007723,0.007723
232,33482.9,0.69661,0.37232,1.66459,0.98555,0.95206,0.99016,0.88693,1.04805,0.41606,1.71593,0.0077131,0.0077131,0.0077131
233,33621.6,0.69145,0.37029,1.66396,0.98956,0.95047,0.98936,0.88544,1.04867,0.41467,1.71507,0.0077032,0.0077032,0.0077032
234,33759.7,0.69232,0.37224,1.66514,0.99133,0.95001,0.99168,0.88829,1.04738,0.41009,1.71382,0.0076933,0.0076933,0.0076933
235,33898.6,0.69624,0.36391,1.66663,0.99185,0.95185,0.99136,0.88778,1.04726,0.41024,1.71293,0.0076834,0.0076834,0.0076834
236,34036.9,0.6885,0.36036,1.6557,0.98777,0.94985,0.99023,0.88506,1.04989,0.41855,1.7145,0.0076735,0.0076735,0.0076735
237,34175.1,0.6865,0.36657,1.66057,0.98678,0.9529,0.99023,0.88489,1.04802,0.42064,1.7131,0.0076636,0.0076636,0.0076636
238,34314.5,0.68752,0.36674,1.65957,0.98203,0.95203,0.98848,0.88468,1.04889,0.41981,1.71271,0.0076537,0.0076537,0.0076537
239,34453,0.69343,0.37157,1.65867,0.98715,0.94926,0.98888,0.88456,1.05027,0.4185,1.71234,0.0076438,0.0076438,0.0076438
240,34592.1,0.69281,0.37922,1.6635,0.99078,0.94727,0.98907,0.88401,1.05265,0.41639,1.71258,0.0076339,0.0076339,0.0076339
241,34730.5,0.69209,0.37562,1.66426,0.99306,0.94292,0.98873,0.88299,1.05302,0.42013,1.71317,0.007624,0.007624,0.007624
242,34869.7,0.68647,0.36926,1.65425,0.99395,0.94278,0.99012,0.8835,1.05408,0.41988,1.71431,0.0076141,0.0076141,0.0076141
243,35010.2,0.68391,0.36463,1.66217,0.99075,0.94592,0.99002,0.88377,1.05472,0.41545,1.71449,0.0076042,0.0076042,0.0076042
244,35150.2,0.69345,0.37232,1.65967,0.99014,0.94742,0.98989,0.88363,1.05494,0.41813,1.71442,0.0075943,0.0075943,0.0075943
245,35290.3,0.68839,0.36678,1.65677,0.99275,0.94141,0.9892,0.88206,1.0556,0.4195,1.71673,0.0075844,0.0075844,0.0075844
246,35431.2,0.69089,0.37361,1.6584,0.98768,0.94314,0.98634,0.88044,1.0537,0.42434,1.7181,0.0075745,0.0075745,0.0075745
247,35570.9,0.68433,0.37024,1.65866,0.97814,0.9471,0.98938,0.88194,1.05275,0.42338,1.71837,0.0075646,0.0075646,0.0075646
248,35714,0.68087,0.36988,1.65755,0.97552,0.95343,0.98875,0.88266,1.05118,0.42405,1.71939,0.0075547,0.0075547,0.0075547
249,35855.6,0.69154,0.36718,1.66217,0.98113,0.954,0.98935,0.88373,1.053,0.42131,1.72051,0.0075448,0.0075448,0.0075448
250,35997.7,0.68892,0.3618,1.66053,0.97417,0.95459,0.99104,0.88508,1.05279,0.42106,1.7209,0.0075349,0.0075349,0.0075349
251,36138.5,0.68246,0.36739,1.65799,0.974,0.95548,0.99094,0.88603,1.05199,0.42017,1.72038,0.007525,0.007525,0.007525
252,36278.9,0.68751,0.36903,1.65688,0.98554,0.94998,0.99109,0.8858,1.05038,0.42027,1.71982,0.0075151,0.0075151,0.0075151
253,36419.5,0.68595,0.3701,1.65865,0.97895,0.94962,0.99024,0.8851,1.04953,0.42097,1.71923,0.0075052,0.0075052,0.0075052
254,36558.9,0.67943,0.36291,1.65626,0.98044,0.94991,0.99038,0.88494,1.0502,0.41825,1.71967,0.0074953,0.0074953,0.0074953
