epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,17579.1,1.30918,0.78076,1.87579,0.89257,0.86526,0.9365,0.77305,1.10036,0.63088,1.74875,0.004654,0.004654,0.004654
164,18942.2,1.30801,0.78091,1.87208,0.89175,0.86687,0.93644,0.77286,1.10128,0.63208,1.74883,0.004621,0.004621,0.004621
165,20307.9,1.30361,0.77832,1.88038,0.89181,0.86613,0.93644,0.77271,1.10134,0.63284,1.74908,0.004588,0.004588,0.004588
166,21645.3,1.30617,0.77718,1.86851,0.89162,0.86568,0.93617,0.77253,1.10175,0.63345,1.74884,0.004555,0.004555,0.004555
167,22980.9,1.30507,0.7782,1.87231,0.89103,0.86578,0.93624,0.77231,1.10246,0.63393,1.74883,0.004522,0.004522,0.004522
168,24323.9,1.30227,0.77314,1.8768,0.89257,0.8646,0.93625,0.77231,1.10264,0.63424,1.74912,0.004489,0.004489,0.004489
169,25660.1,1.30549,0.77749,1.87801,0.88894,0.86732,0.93608,0.77184,1.1028,0.63563,1.74951,0.004456,0.004456,0.004456
170,27003.9,1.29859,0.77131,1.86776,0.88953,0.86711,0.93602,0.77168,1.10292,0.6356,1.74927,0.004423,0.004423,0.004423
171,28353,1.29976,0.7729,1.86929,0.89011,0.86727,0.93611,0.77178,1.10288,0.63522,1.74885,0.00439,0.00439,0.00439
172,29713.6,1.30198,0.77715,1.86213,0.88933,0.86786,0.93601,0.77178,1.10336,0.63614,1.74828,0.004357,0.004357,0.004357
173,31081.1,1.30138,0.77219,1.87132,0.88935,0.86793,0.93604,0.77173,1.10322,0.63621,1.74818,0.004324,0.004324,0.004324
174,32428.6,1.2952,0.76821,1.87035,0.88879,0.86849,0.93604,0.77169,1.10293,0.63599,1.74821,0.004291,0.004291,0.004291
175,33776.6,1.29648,0.76643,1.87024,0.88999,0.86691,0.93589,0.77181,1.1027,0.63573,1.74819,0.004258,0.004258,0.004258
176,35133.6,1.29715,0.76625,1.86428,0.89019,0.86606,0.93579,0.77178,1.10263,0.63599,1.74787,0.004225,0.004225,0.004225
177,36482.1,1.29511,0.76777,1.86953,0.89039,0.86575,0.93589,0.77166,1.10267,0.63684,1.74774,0.004192,0.004192,0.004192
178,37837.3,1.29321,0.76729,1.87127,0.88919,0.8675,0.93606,0.7718,1.10261,0.63523,1.74784,0.004159,0.004159,0.004159
179,39337.2,1.29314,0.76627,1.86267,0.8884,0.86743,0.93572,0.77156,1.10276,0.63553,1.74761,0.004126,0.004126,0.004126
180,40785.3,1.29226,0.76204,1.86133,0.88877,0.86713,0.9357,0.7714,1.10227,0.63555,1.74725,0.004093,0.004093,0.004093
