epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1579.04,1.30638,0.7564,1.75881,0.88572,0.84714,0.92201,0.73881,1.26483,0.75376,1.66139,0.000555458,0.000555458,0.000555458
2,3223.39,1.31319,0.76724,1.76977,0.88295,0.8462,0.92093,0.72999,1.29539,0.76852,1.67816,0.00100112,0.00100112,0.00100112
3,4932.71,1.33815,0.78847,1.78166,0.88112,0.84929,0.91975,0.73457,1.28659,0.76451,1.66959,0.00133677,0.00133677,0.00133677
4,6558.71,1.32992,0.78545,1.77175,0.87964,0.8451,0.91927,0.73742,1.26849,0.74448,1.66642,0.0011719,0.0011719,0.0011719
