epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,15823.8,1.26525,0.72452,1.84942,0.89644,0.8981,0.95247,0.79584,1.03606,0.56326,1.72673,0.009142,0.009142,0.009142
15,16972,1.26178,0.72007,1.84347,0.89468,0.90045,0.95396,0.79768,1.03189,0.56054,1.72538,0.009076,0.009076,0.009076
16,18110.5,1.25772,0.71586,1.84478,0.89302,0.90081,0.95449,0.79921,1.02441,0.55702,1.72261,0.00901,0.00901,0.00901
17,19269.1,1.25753,0.71757,1.84485,0.9003,0.89841,0.95463,0.79951,1.02288,0.55491,1.72198,0.008944,0.008944,0.008944
18,20414.9,1.25315,0.71785,1.84578,0.90205,0.89702,0.95574,0.80109,1.01676,0.55007,1.72109,0.008878,0.008878,0.008878
19,21541.2,1.24773,0.71092,1.83757,0.90191,0.89738,0.95498,0.80166,1.01444,0.55108,1.71778,0.008812,0.008812,0.008812
20,22665.8,1.24725,0.71048,1.83879,0.8975,0.9032,0.95589,0.80217,1.01305,0.54739,1.71736,0.008746,0.008746,0.008746
21,23810.6,1.24901,0.70824,1.83753,0.89719,0.90337,0.95552,0.80281,1.01052,0.54511,1.71564,0.00868,0.00868,0.00868
22,24931.3,1.24861,0.71047,1.83292,0.90198,0.89744,0.95532,0.80302,1.00722,0.54655,1.71539,0.008614,0.008614,0.008614
23,26074,1.24414,0.7045,1.83118,0.90313,0.89549,0.9549,0.80388,1.0041,0.5449,1.71364,0.008548,0.008548,0.008548
24,27222.7,1.24531,0.70931,1.83865,0.90211,0.89661,0.95523,0.80386,1.00303,0.54391,1.71316,0.008482,0.008482,0.008482
25,28363.9,1.23894,0.70126,1.82661,0.8972,0.9016,0.95534,0.80431,1.00257,0.54353,1.712,0.008416,0.008416,0.008416
26,29510.1,1.23866,0.70143,1.82986,0.90372,0.8963,0.95547,0.80502,1.00046,0.54167,1.71124,0.00835,0.00835,0.00835
27,30657.8,1.23929,0.70994,1.84036,0.90649,0.89352,0.95571,0.80559,0.99864,0.54036,1.71136,0.008284,0.008284,0.008284
28,31817,1.23906,0.70546,1.83291,0.90642,0.89569,0.95573,0.80606,0.99774,0.53989,1.71102,0.008218,0.008218,0.008218
29,32967.1,1.23369,0.69881,1.82963,0.90583,0.89656,0.95615,0.80635,0.99726,0.53866,1.71054,0.008152,0.008152,0.008152
30,34126.2,1.23215,0.69508,1.82184,0.90346,0.89896,0.9566,0.80689,0.99634,0.53747,1.70946,0.008086,0.008086,0.008086
31,35303,1.22821,0.70082,1.82901,0.89962,0.90162,0.95666,0.80662,0.99544,0.53716,1.70948,0.00802,0.00802,0.00802
32,36466.4,1.23015,0.70077,1.82701,0.89966,0.90226,0.95717,0.80734,0.99471,0.53629,1.70954,0.007954,0.007954,0.007954
33,37645.7,1.22816,0.69356,1.82282,0.89923,0.90444,0.95727,0.80772,0.99389,0.53548,1.70904,0.007888,0.007888,0.007888
34,38821.4,1.22439,0.6957,1.82569,0.89908,0.90434,0.95727,0.80798,0.99302,0.53443,1.70917,0.007822,0.007822,0.007822
35,39979.4,1.22325,0.69161,1.81901,0.90041,0.90371,0.95731,0.80816,0.99212,0.53431,1.70877,0.007756,0.007756,0.007756
36,41139.5,1.22155,0.68987,1.81715,0.90077,0.90407,0.95729,0.80843,0.9913,0.534,1.70835,0.00769,0.00769,0.00769
37,42298,1.22386,0.68815,1.82042,0.90092,0.90418,0.95737,0.80846,0.99068,0.53359,1.7082,0.007624,0.007624,0.007624
38,1134.13,1.20002,0.67559,1.80813,0.90329,0.90238,0.95748,0.80856,0.99005,0.53271,1.70788,0.007558,0.007558,0.007558
39,2258.05,1.21621,0.6882,1.8193,0.90345,0.90203,0.95773,0.8088,0.9895,0.53231,1.70753,0.007492,0.007492,0.007492
40,3374.85,1.215,0.68627,1.82526,0.90437,0.90099,0.95772,0.80891,0.98905,0.53143,1.70746,0.007426,0.007426,0.007426
41,4503.31,1.212,0.68109,1.81193,0.90373,0.90227,0.95768,0.80918,0.98864,0.53195,1.70733,0.00736,0.00736,0.00736
42,5630.47,1.21308,0.68362,1.8143,0.90138,0.90413,0.95774,0.80897,0.98839,0.5315,1.70727,0.007294,0.007294,0.007294
43,6758.06,1.20552,0.68697,1.80898,0.90066,0.90456,0.95777,0.80896,0.98799,0.53124,1.70688,0.007228,0.007228,0.007228
44,7890.86,1.20564,0.68515,1.8104,0.89947,0.90627,0.95786,0.8091,0.98707,0.53121,1.70649,0.007162,0.007162,0.007162
45,9012.06,1.21191,0.68297,1.8161,0.89913,0.90652,0.95798,0.80893,0.98668,0.53103,1.70621,0.007096,0.007096,0.007096
46,10127.6,1.2098,0.68274,1.82113,0.89807,0.9067,0.9578,0.80909,0.98653,0.53196,1.70608,0.00703,0.00703,0.00703
47,11256.5,1.2101,0.6806,1.8112,0.89949,0.90594,0.95786,0.8093,0.98608,0.53074,1.70596,0.006964,0.006964,0.006964
48,12373,1.20806,0.68833,1.8173,0.89903,0.90597,0.95785,0.80954,0.98595,0.5311,1.70582,0.006898,0.006898,0.006898
49,13495.9,1.20058,0.67852,1.80345,0.89986,0.90544,0.95783,0.8097,0.98558,0.5308,1.70585,0.006832,0.006832,0.006832
50,14629.4,1.20179,0.67451,1.80718,0.90029,0.90521,0.95801,0.80977,0.98517,0.53058,1.70564,0.006766,0.006766,0.006766
51,15746,1.2036,0.67695,1.81291,0.9025,0.90369,0.9581,0.80998,0.98503,0.53037,1.7055,0.0067,0.0067,0.0067
52,16871.9,1.20194,0.68013,1.81674,0.9025,0.9037,0.95817,0.81006,0.98472,0.53065,1.70546,0.006634,0.006634,0.006634
53,18000.9,1.19728,0.6742,1.80724,0.90332,0.90342,0.95829,0.80999,0.98451,0.53055,1.70523,0.006568,0.006568,0.006568
54,19130,1.20235,0.67533,1.80927,0.90574,0.90165,0.95816,0.80991,0.98398,0.5314,1.70488,0.006502,0.006502,0.006502
55,20255.5,1.19832,0.67178,1.79978,0.90524,0.9003,0.95806,0.80952,0.98353,0.5342,1.70463,0.006436,0.006436,0.006436
56,21389.4,1.19857,0.6714,1.80968,0.90307,0.90008,0.95754,0.80884,0.98324,0.53894,1.7045,0.00637,0.00637,0.00637
57,22522.4,1.19378,0.66917,1.80988,0.89687,0.90049,0.9563,0.80751,0.98309,0.54809,1.70443,0.006304,0.006304,0.006304
58,23620.7,1.19692,0.66674,1.80364,0.88849,0.90036,0.95468,0.80586,0.98273,0.55985,1.70423,0.006238,0.006238,0.006238
59,24713.6,1.19289,0.67064,1.79739,0.88652,0.89702,0.95351,0.80455,0.98268,0.5684,1.70437,0.006172,0.006172,0.006172
60,25813,1.18835,0.66389,1.7949,0.88423,0.89598,0.95358,0.80438,0.98192,0.57124,1.70398,0.006106,0.006106,0.006106
61,26919,1.18759,0.66978,1.79275,0.88464,0.89585,0.95419,0.80493,0.98146,0.56769,1.70385,0.00604,0.00604,0.00604
62,28025,1.18428,0.66854,1.79425,0.88901,0.89522,0.95465,0.80482,0.9809,0.56354,1.70351,0.005974,0.005974,0.005974
63,29136.4,1.18691,0.66609,1.79837,0.89049,0.89607,0.95504,0.80521,0.98019,0.56006,1.70338,0.005908,0.005908,0.005908
64,30263.7,1.18439,0.66961,1.79241,0.89363,0.89669,0.95509,0.80498,0.97972,0.55627,1.70346,0.005842,0.005842,0.005842
65,31390.5,1.18452,0.66586,1.79449,0.89608,0.89582,0.95548,0.80523,0.97943,0.55363,1.70335,0.005776,0.005776,0.005776
66,32502.6,1.18268,0.66268,1.79928,0.89649,0.89598,0.95537,0.8054,0.97917,0.55127,1.70319,0.00571,0.00571,0.00571
67,33627.3,1.18329,0.66144,1.79484,0.89666,0.8982,0.95596,0.80598,0.97861,0.54821,1.70307,0.005644,0.005644,0.005644
68,34751.4,1.18019,0.66354,1.79114,0.89758,0.89732,0.95614,0.8063,0.97842,0.54684,1.70291,0.005578,0.005578,0.005578
69,35957.2,1.1841,0.6672,1.79699,0.89916,0.89595,0.95621,0.80608,0.97803,0.54614,1.70274,0.005512,0.005512,0.005512
70,37182.8,1.18378,0.66534,1.80596,0.9016,0.89458,0.95663,0.80572,0.97766,0.5462,1.70248,0.005446,0.005446,0.005446
71,38323.6,1.17899,0.6593,1.79436,0.90187,0.89401,0.95664,0.80498,0.97749,0.56407,1.70226,0.00538,0.00538,0.00538
